Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP,class
1,1,1,9147,1,1,131.0,1,38,38,9,9,126.5,0,0,0,1,0,1,18,0,5,5,5,10.6,5,5,5,11.8,12.4,0.5,1.79,Graduate
1,17,2,9238,1,1,133.0,1,1,37,7,9,127.4,1,0,0,1,0,1,18,0,6,8,6,12.25,6,7,6,11.85714286,12.7,3.7,-1.7,Graduate
1,1,3,9238,1,1,125.0,1,19,1,9,10,123.6,1,0,0,1,0,0,20,0,6,10,4,11.0,6,9,6,11.83333333,9.4,-0.8,-3.12,Graduate
1,39,1,8014,0,1,120.0,1,1,19,6,8,122.0,0,0,0,1,0,1,24,0,6,11,5,11.0,6,9,5,12.6,11.1,0.6,2.02,Graduate
1,1,1,9670,1,1,128.0,1,19,1,4,1,118.2,0,0,0,1,0,0,19,0,6,6,6,13.16666667,6,9,6,13.0,10.8,1.4,1.74,Dropout
1,1,1,9500,1,1,127.0,1,19,37,9,7,123.9,1,0,0,1,0,1,18,0,7,9,7,12.85555556,8,12,7,12.76111111,15.5,2.8,-4.06,Graduate
1,1,2,9500,1,1,134.0,1,19,19,9,9,125.8,1,0,0,1,0,0,18,0,7,8,7,14.91875,8,8,8,15.355,15.5,2.8,-4.06,Graduate
1,17,5,9853,1,1,132.0,1,12,12,4,4,123.3,1,0,0,1,0,0,21,0,6,13,4,11.5,6,10,3,11.0,10.8,1.4,1.74,Dropout
1,17,2,9670,1,1,124.0,1,1,19,5,4,124.4,0,0,0,1,0,0,19,0,5,5,5,14.2,5,5,5,14.2,7.6,2.6,0.32,Graduate
1,17,1,9773,1,1,133.1,1,19,37,7,7,126.0,0,0,0,1,0,1,19,0,6,6,6,12.5,6,7,6,13.0,15.5,2.8,-4.06,Graduate
3,39,1,9003,1,1,170.0,1,1,37,6,6,170.0,0,0,1,1,0,0,47,0,1,1,0,0.0,6,0,0,0.0,8.9,1.4,3.51,Enrolled
1,17,3,9238,1,1,125.0,1,19,19,7,8,121.5,0,0,0,1,0,0,19,0,6,10,5,11.66666667,6,12,4,11.0,13.9,-0.3,0.79,Graduate
1,39,1,9500,1,3,130.0,1,2,2,1,1,130.0,0,0,0,1,0,0,29,0,8,8,7,14.25714286,8,8,7,14.25714286,12.7,3.7,-1.7,Graduate
1,43,1,9238,1,1,125.0,1,19,19,4,8,117.0,1,0,0,1,0,0,21,0,6,13,3,12.0,6,12,2,11.33333333,16.2,0.3,-0.92,Dropout
1,39,1,9085,1,1,130.0,1,37,19,9,7,130.0,1,0,0,1,0,0,28,0,5,13,4,11.25,5,11,4,10.5,12.7,3.7,-1.7,Enrolled
1,17,2,9556,1,1,133.1,1,37,37,3,10,108.0,0,0,0,1,0,0,20,0,7,8,7,12.45714286,8,8,8,13.5625,15.5,2.8,-4.06,Graduate
1,17,1,9500,1,1,131.0,1,2,38,4,5,132.3,1,0,0,1,0,0,19,0,7,7,6,11.68333333,7,7,6,11.68333333,7.6,2.6,0.32,Graduate
1,42,1,8014,0,1,150.0,1,19,2,4,6,148.0,0,0,0,1,0,0,26,0,6,10,3,11.66666667,6,8,5,12.0,9.4,-0.8,-3.12,Graduate
1,17,2,9254,1,1,125.0,1,37,37,9,8,122.6,1,0,1,0,0,0,20,0,6,8,4,11.75,6,6,6,13.16666667,11.1,0.6,2.02,Dropout
1,1,1,9670,1,1,131.0,1,37,37,9,9,123.0,1,0,0,1,0,1,18,0,5,6,3,11.66666667,5,6,4,13.5,7.6,2.6,0.32,Enrolled
1,39,1,9853,1,1,130.0,1,37,19,9,5,102.5,0,0,0,1,0,0,27,0,6,9,5,13.2,6,10,5,12.0,7.6,2.6,0.32,Graduate
1,1,2,9500,1,1,123.0,1,34,34,90,90,113.3,1,0,0,1,0,0,20,0,7,8,4,11.95,7,8,4,11.95,7.6,2.6,0.32,Dropout
1,1,5,9853,1,1,141.0,1,37,19,9,5,133.0,1,0,0,1,0,0,18,0,6,8,5,12.4,6,12,5,10.4,9.4,-0.8,-3.12,Dropout
1,7,1,9500,1,3,140.0,1,1,1,9,5,140.0,0,0,0,1,0,0,33,0,7,8,6,14.35,8,10,6,14.58333333,16.2,0.3,-0.92,Dropout
1,43,1,9853,1,1,140.0,1,3,1,3,3,128.3,1,0,0,1,0,0,35,0,21,21,21,12.61904762,19,19,19,12.78947368,12.4,0.5,1.79,Graduate
1,44,1,9991,0,39,140.0,1,37,19,9,8,140.0,0,0,0,1,0,1,26,0,6,7,6,12.66666667,6,7,6,13.16666667,9.4,-0.8,-3.12,Enrolled
1,39,1,9773,1,19,133.1,1,19,19,3,4,104.0,0,0,1,0,0,0,27,0,6,6,5,12.0,6,6,0,0.0,11.1,0.6,2.02,Dropout
1,18,3,9070,1,1,131.0,1,1,37,5,5,122.3,1,0,0,0,0,0,19,0,6,6,6,12.16666667,6,6,0,0.0,15.5,2.8,-4.06,Dropout
1,17,2,9254,1,1,143.0,1,1,19,4,6,135.0,0,0,0,1,0,0,20,0,6,0,0,0.0,6,0,0,0.0,11.1,0.6,2.02,Dropout
1,18,2,9147,1,1,132.0,1,3,3,5,7,119.1,1,0,1,0,0,0,20,0,5,9,3,10.0,5,9,3,10.57142857,10.8,1.4,1.74,Dropout
1,43,1,9238,1,1,143.0,1,1,37,5,9,126.6,0,0,1,0,0,0,21,0,10,18,8,11.5,6,12,4,10.0,9.4,-0.8,-3.12,Enrolled
1,17,3,9500,1,1,141.0,1,38,1,9,4,129.0,1,0,0,1,0,1,18,0,7,7,6,13.05,7,7,6,13.05,7.6,2.6,0.32,Graduate
1,39,1,9085,1,1,133.1,1,1,19,9,9,162.3,1,0,0,1,0,0,24,0,6,10,2,11.0,6,6,0,0.0,8.9,1.4,3.51,Dropout
1,17,4,9070,1,1,148.0,1,1,3,4,1,163.4,1,0,0,1,0,0,20,0,6,7,6,11.5,6,6,6,12.0,16.2,0.3,-0.92,Graduate
1,1,1,9254,1,1,125.0,1,19,38,9,8,121.5,0,0,0,1,0,1,21,0,6,7,6,12.0,6,6,6,12.5,13.9,-0.3,0.79,Graduate
1,1,1,8014,0,1,120.0,1,1,37,7,3,122.8,0,0,0,1,0,0,23,0,6,13,2,10.0,5,12,1,10.0,9.4,-0.8,-3.12,Enrolled
1,39,1,9147,1,1,140.0,1,12,3,4,3,118.0,1,0,0,1,0,0,24,0,5,5,0,0.0,5,5,0,0.0,7.6,2.6,0.32,Dropout
1,51,1,9853,1,1,139.0,1,1,1,4,10,134.0,0,0,0,1,0,0,21,0,6,0,0,0.0,6,0,0,0.0,12.4,0.5,1.79,Dropout
1,1,4,9500,1,1,142.0,1,38,38,9,8,129.8,1,0,0,1,0,0,18,0,8,8,7,12.24285714,8,8,7,12.24285714,12.7,3.7,-1.7,Graduate
1,39,1,9991,0,40,130.0,1,19,1,3,4,152.0,1,0,0,1,0,0,27,0,5,0,0,0.0,5,0,0,0.0,8.9,1.4,3.51,Dropout
1,18,6,9500,1,1,126.0,1,37,37,5,5,122.8,1,0,0,1,0,0,18,0,8,8,8,12.93375,8,8,8,12.93375,9.4,-0.8,-3.12,Graduate
1,7,1,9119,1,3,150.0,1,3,2,2,2,150.0,0,0,0,1,0,0,35,0,5,0,0,0.0,5,0,0,0.0,13.9,-0.3,0.79,Dropout
1,1,1,9853,1,1,130.0,1,19,19,3,8,131.8,0,0,0,1,0,0,18,0,7,9,7,12.57142857,7,8,7,14.42857143,11.1,0.6,2.02,Graduate
1,39,1,9500,1,1,120.0,1,1,3,175,121,105.9,0,0,0,1,0,0,35,0,3,4,3,11.81666667,3,3,3,11.33333333,11.1,0.6,2.02,Enrolled
1,1,1,9085,1,1,138.0,1,1,1,4,7,132.1,1,0,0,1,0,0,19,0,5,9,4,13.75,5,13,4,14.33333333,10.8,1.4,1.74,Graduate
1,1,4,9238,1,1,127.0,1,19,19,4,0,127.4,1,0,0,1,0,0,20,0,6,8,6,11.16666667,6,6,6,11.33333333,7.6,2.6,0.32,Graduate
1,1,4,9500,1,1,140.0,1,19,19,7,7,129.5,1,0,0,1,0,0,18,0,8,8,7,12.32428571,8,8,7,12.32428571,10.8,1.4,1.74,Graduate
1,44,1,9238,1,39,130.0,1,38,38,5,10,126.7,0,0,1,1,0,0,21,0,6,6,6,12.16666667,6,7,6,11.71428571,13.9,-0.3,0.79,Graduate
1,17,2,9238,1,1,128.0,1,19,37,9,8,116.5,0,0,0,1,0,1,18,0,6,11,5,11.14285714,6,11,4,11.25,16.2,0.3,-0.92,Graduate
1,1,1,9238,1,1,132.0,1,34,34,0,0,119.1,1,0,0,1,0,0,18,0,6,9,4,11.0,6,9,4,10.75,7.6,2.6,0.32,Graduate
1,1,2,9500,1,1,149.0,1,19,38,9,9,126.5,1,0,0,1,0,0,18,0,8,8,7,12.91428571,8,8,7,12.91428571,12.7,3.7,-1.7,Graduate
1,1,4,9773,1,1,155.0,1,3,19,1,4,149.8,1,0,0,1,0,1,18,0,6,6,6,13.83333333,6,6,6,14.16666667,16.2,0.3,-0.92,Graduate
1,1,1,9085,1,1,120.0,1,19,1,8,7,115.1,1,0,0,1,0,0,19,0,6,8,6,13.85714286,6,9,5,13.4,13.9,-0.3,0.79,Graduate
1,39,1,9254,1,19,133.1,1,3,19,2,3,124.5,0,0,0,1,0,1,36,0,6,7,6,13.71428571,6,6,5,12.8,16.2,0.3,-0.92,Dropout
1,1,2,9500,1,1,131.0,1,38,1,7,4,128.3,1,0,0,1,0,1,18,0,8,8,7,12.64285714,8,8,7,12.64285714,12.7,3.7,-1.7,Graduate
1,1,1,9500,1,1,149.0,1,37,37,9,9,136.0,0,0,0,1,0,1,18,0,7,7,6,12.91666667,7,7,6,12.91666667,7.6,2.6,0.32,Graduate
1,43,1,9130,1,1,140.0,1,1,3,9,2,140.0,1,0,0,1,0,1,20,0,6,8,6,15.625,6,8,6,15.85714286,13.9,-0.3,0.79,Graduate
1,39,1,9991,0,1,133.1,1,37,37,9,9,126.3,0,0,0,1,0,1,26,0,5,7,0,0.0,5,8,0,0.0,16.2,0.3,-0.92,Dropout
1,43,1,9773,1,1,122.0,1,1,1,4,5,126.9,0,0,0,1,0,0,21,0,6,8,6,11.71428571,6,7,6,12.0,7.6,2.6,0.32,Graduate
1,39,1,9556,1,40,130.0,1,1,1,4,5,145.0,0,0,0,1,0,0,25,0,7,10,6,12.125,8,9,8,13.3125,15.5,2.8,-4.06,Enrolled
1,18,1,9147,1,1,121.0,1,19,3,5,5,115.8,1,0,0,1,0,1,19,0,5,7,5,11.6,5,5,5,11.6,12.4,0.5,1.79,Graduate
1,39,1,8014,0,1,120.0,1,19,37,8,7,100.0,1,0,0,1,0,0,24,0,6,11,1,10.0,6,6,0,0.0,9.4,-0.8,-3.12,Dropout
1,39,1,8014,0,1,133.1,1,1,19,5,4,102.5,0,0,0,1,0,1,27,0,6,16,1,10.0,6,13,0,0.0,8.9,1.4,3.51,Dropout
1,17,1,9085,1,1,121.0,1,19,37,1,3,131.5,0,0,0,1,0,0,21,0,5,10,0,0.0,5,9,2,13.5,7.6,2.6,0.32,Dropout
1,1,1,9147,1,1,133.0,1,38,38,7,7,147.0,0,0,0,1,0,1,18,0,5,7,4,13.0,5,8,3,12.33333333,9.4,-0.8,-3.12,Graduate
2,1,4,9853,1,1,134.0,1,37,37,5,7,122.5,0,1,0,1,0,1,19,0,6,6,6,13.33333333,6,6,6,14.5,10.8,1.4,1.74,Graduate
1,1,3,9254,1,1,115.0,1,1,1,3,3,117.5,1,0,0,1,0,0,18,0,6,9,4,11.25,6,13,2,12.5,9.4,-0.8,-3.12,Dropout
1,51,1,9500,1,1,127.0,1,19,1,5,9,150.0,0,0,0,1,0,1,19,0,7,9,5,13.85,8,9,7,12.19285714,11.1,0.6,2.02,Graduate
1,18,1,9500,1,1,135.0,1,1,38,4,5,127.5,1,0,0,1,0,1,19,0,7,8,6,13.74166667,8,9,7,14.9125,16.2,0.3,-0.92,Graduate
2,7,1,9991,0,43,140.0,1,40,5,3,3,140.0,0,0,0,1,0,0,33,0,6,7,6,15.33333333,5,5,5,15.8,11.1,0.6,2.02,Graduate
2,7,1,9147,1,3,130.0,1,1,4,3,10,130.0,0,0,0,1,0,0,45,0,5,6,5,11.0,5,5,5,13.8,12.4,0.5,1.79,Graduate
1,1,1,9238,1,1,135.0,1,1,1,9,9,133.3,0,0,0,1,0,1,20,0,6,6,6,12.0,6,7,6,12.85714286,11.1,0.6,2.02,Graduate
1,39,2,9670,1,1,140.0,1,34,34,0,0,97.0,1,0,0,1,0,0,28,0,5,5,0,0.0,5,5,0,0.0,7.6,2.6,0.32,Dropout
1,43,1,9500,1,1,120.0,1,1,1,5,8,112.0,1,0,0,1,0,1,19,0,8,15,7,11.57142857,8,15,7,11.57142857,12.7,3.7,-1.7,Graduate
1,1,2,9254,1,1,140.0,1,1,37,4,5,123.6,1,0,0,1,0,0,18,0,6,10,6,12.85714286,6,6,3,12.66666667,12.7,3.7,-1.7,Graduate
1,39,1,9254,1,3,133.1,1,19,19,4,6,130.5,0,0,0,1,0,0,38,0,6,0,0,0.0,6,0,0,0.0,15.5,2.8,-4.06,Dropout
1,1,2,9670,1,1,135.0,1,1,3,4,3,133.3,0,0,0,1,0,0,19,0,5,5,5,13.0,5,5,5,13.2,9.4,-0.8,-3.12,Graduate
1,1,1,9254,1,1,123.0,1,1,37,9,9,132.1,0,0,0,1,0,1,21,0,6,9,5,11.0,6,8,5,12.0,15.5,2.8,-4.06,Graduate
1,1,1,9147,1,1,133.1,1,37,1,9,10,100.0,0,0,0,1,0,0,21,0,5,12,3,12.0,5,12,1,15.0,16.2,0.3,-0.92,Dropout
1,1,1,9238,1,1,154.0,1,38,37,9,9,140.4,0,0,0,1,0,1,22,0,6,6,5,12.6,6,6,6,13.0,10.8,1.4,1.74,Graduate
1,1,1,9853,1,1,148.0,1,19,19,5,7,141.7,0,0,0,1,0,1,18,0,6,8,5,13.4,6,7,6,13.16666667,9.4,-0.8,-3.12,Graduate
1,17,2,9238,1,1,133.0,1,37,37,3,9,119.7,0,1,0,1,0,1,18,0,6,9,6,11.33333333,6,9,6,11.57142857,15.5,2.8,-4.06,Graduate
1,1,1,9130,1,1,126.0,1,19,1,9,9,122.5,1,0,0,0,0,0,25,0,5,14,4,13.5,5,10,4,14.25,9.4,-0.8,-3.12,Dropout
1,39,1,9085,1,19,133.1,1,19,19,9,7,140.0,0,0,1,0,0,0,24,0,6,11,3,11.75,6,14,3,10.33333333,16.2,0.3,-0.92,Dropout
1,1,3,9500,1,1,125.0,1,3,1,4,4,119.4,1,0,0,1,0,0,19,0,7,10,6,12.47142857,7,8,7,11.4625,12.4,0.5,1.79,Enrolled
1,16,1,171,1,1,145.0,1,3,3,3,3,155.0,1,0,0,1,0,0,24,0,17,19,11,12.90909091,13,15,9,13.55555556,12.4,0.5,1.79,Enrolled
1,1,2,9147,1,1,118.0,1,37,19,5,5,119.1,1,0,0,1,0,1,20,0,5,5,5,11.6,5,5,5,13.6,12.4,0.5,1.79,Graduate
1,39,1,9147,1,1,120.0,1,37,1,9,1,122.7,0,0,0,0,0,0,25,0,5,5,0,0.0,5,9,0,0.0,10.8,1.4,1.74,Dropout
1,1,1,9147,1,1,127.0,1,38,19,9,10,117.9,0,0,0,1,0,1,20,0,10,13,9,12.9,10,12,10,12.36363636,8.9,1.4,3.51,Graduate
1,7,1,9500,1,3,130.0,1,19,38,5,3,130.0,0,0,0,1,0,0,23,0,8,8,8,13.22,8,8,8,13.22,9.4,-0.8,-3.12,Graduate
1,17,3,9500,1,1,129.0,1,19,37,7,6,120.0,1,0,0,1,0,1,19,0,8,8,7,13.15142857,8,8,7,13.15142857,10.8,1.4,1.74,Graduate
1,44,1,9003,1,39,130.0,1,37,37,9,10,130.0,0,0,1,0,0,0,29,0,6,13,3,12.75,6,8,3,11.33333333,13.9,-0.3,0.79,Dropout
1,1,3,9254,1,1,121.0,1,19,37,4,7,116.8,1,0,0,1,0,0,21,0,6,8,6,11.33333333,6,8,4,12.25,11.1,0.6,2.02,Graduate
1,1,1,9670,1,1,136.0,1,19,1,9,8,123.4,1,0,0,1,0,1,18,0,6,10,6,13.25,6,13,5,14.14285714,11.1,0.6,2.02,Graduate
1,1,3,9070,1,1,125.0,1,19,38,9,9,125.4,1,0,0,1,0,0,19,0,6,7,5,12.4,6,6,5,12.4,9.4,-0.8,-3.12,Enrolled
1,1,3,9773,1,1,131.0,1,38,37,7,7,127.2,1,0,0,1,0,1,18,0,6,6,6,15.0,6,6,6,12.83333333,8.9,1.4,3.51,Dropout
1,1,1,9085,1,1,122.0,1,9,19,90,6,103.4,0,0,0,1,0,0,19,0,5,6,5,14.4,5,6,5,13.0,7.6,2.6,0.32,Graduate
1,1,1,9773,1,1,127.0,1,37,37,9,8,123.2,1,0,0,1,0,0,18,0,6,12,1,11.0,6,12,0,0.0,9.4,-0.8,-3.12,Enrolled
1,17,1,9147,1,1,136.0,1,1,1,4,4,124.1,0,0,0,1,0,0,18,0,5,8,5,12.4,5,6,5,10.8,8.9,1.4,3.51,Graduate
2,39,1,9556,1,19,133.1,1,38,37,7,7,99.5,1,0,1,0,0,1,37,0,7,13,1,16.0,7,12,0,0.0,8.9,1.4,3.51,Dropout
1,17,1,9991,0,40,127.0,1,37,37,6,6,124.9,0,0,0,1,0,0,29,0,5,10,5,13.57142857,5,14,5,12.33333333,16.2,0.3,-0.92,Graduate
1,17,3,9070,1,1,116.0,1,37,37,9,9,110.8,0,0,0,1,0,0,18,0,6,6,6,11.83333333,6,6,6,12.5,7.6,2.6,0.32,Enrolled
1,1,1,9238,1,1,121.0,1,1,1,9,8,118.9,1,0,0,1,0,1,19,0,6,8,5,11.66666667,6,9,5,12.66666667,12.4,0.5,1.79,Graduate
1,43,1,9238,1,1,124.0,1,1,1,3,1,118.8,1,0,1,0,0,0,22,0,10,16,6,11.83333333,7,8,2,13.0,16.2,0.3,-0.92,Dropout
1,1,1,9254,1,1,131.0,1,37,38,9,7,137.0,0,0,0,1,0,1,20,0,6,8,6,11.16666667,6,10,5,10.6,15.5,2.8,-4.06,Graduate
1,39,1,8014,0,1,100.0,1,37,37,99,99,100.0,0,0,0,1,0,0,34,0,6,0,0,0.0,6,0,0,0.0,12.7,3.7,-1.7,Dropout
1,43,1,9119,1,1,130.0,1,37,38,9,9,120.0,0,0,1,0,0,0,30,0,12,17,8,11.75,12,19,6,12.16666667,7.6,2.6,0.32,Dropout
1,1,1,9238,1,1,135.0,1,1,1,4,4,122.8,0,0,0,1,0,0,18,0,6,7,6,14.0,6,7,6,14.0,10.8,1.4,1.74,Graduate
1,1,1,9238,1,1,130.0,1,38,19,9,5,121.6,0,0,0,1,0,0,18,0,6,6,6,12.83333333,6,6,6,12.0,12.4,0.5,1.79,Graduate
1,1,2,9773,1,1,146.0,1,3,1,1,3,149.2,1,0,0,1,0,0,18,0,6,11,4,12.25,6,10,3,11.66666667,9.4,-0.8,-3.12,Graduate
1,17,4,9500,1,1,146.0,1,4,1,2,3,140.0,1,0,0,1,0,0,18,0,8,8,7,14.82857143,8,8,7,14.82857143,12.7,3.7,-1.7,Graduate
1,1,2,9773,1,1,154.0,1,38,38,9,9,133.4,1,0,0,1,0,1,19,0,6,7,5,11.4,6,8,5,12.8,12.7,3.7,-1.7,Graduate
1,1,1,9070,1,1,137.0,1,37,37,9,9,126.2,1,0,0,1,0,1,19,0,6,6,6,13.0,6,8,6,12.5,10.8,1.4,1.74,Graduate
1,1,5,9500,1,1,151.0,1,1,1,9,9,127.8,0,0,0,1,0,1,18,0,8,8,7,13.67142857,8,8,7,13.67142857,12.7,3.7,-1.7,Graduate
1,44,1,9003,1,39,150.0,1,37,38,4,8,150.0,0,0,0,1,0,1,21,0,6,9,6,12.66666667,6,8,5,12.8,13.9,-0.3,0.79,Graduate
1,1,2,9147,1,1,121.0,1,1,19,9,9,113.7,1,0,0,0,0,0,20,0,5,10,2,10.0,5,12,1,13.0,7.6,2.6,0.32,Dropout
1,17,1,9147,1,1,122.0,1,12,19,4,8,117.8,1,0,0,1,0,0,20,0,5,10,5,13.5,5,8,5,12.33333333,13.9,-0.3,0.79,Graduate
1,1,1,9500,1,1,143.0,1,5,1,2,5,136.7,0,0,0,1,0,0,19,0,7,8,7,12.67,8,8,8,13.55,11.1,0.6,2.02,Graduate
1,1,1,9238,1,1,152.0,1,1,38,4,5,144.7,0,0,0,1,0,0,20,0,6,8,6,14.5,6,7,6,15.42857143,16.2,0.3,-0.92,Graduate
1,17,3,9500,1,1,145.0,1,12,1,4,10,139.8,1,0,0,1,0,0,18,0,7,7,7,13.68571429,8,8,8,15.3875,13.9,-0.3,0.79,Graduate
1,42,1,9853,1,1,120.0,1,37,38,3,3,113.7,0,0,0,1,0,0,20,0,6,8,5,11.0,6,10,3,10.66666667,12.7,3.7,-1.7,Dropout
2,7,1,9130,1,3,140.0,1,5,4,2,0,140.0,0,0,1,0,0,0,29,0,9,16,7,11.55555556,7,12,5,13.2,7.6,2.6,0.32,Dropout
1,1,1,9500,1,1,143.0,1,19,19,5,6,142.3,0,0,0,1,0,1,18,0,7,7,7,13.79714286,8,8,8,13.775,12.4,0.5,1.79,Enrolled
1,1,1,9500,1,1,129.0,1,19,19,5,5,119.6,1,0,0,1,0,1,20,0,7,8,7,14.00375,8,11,7,13.81285714,15.5,2.8,-4.06,Graduate
1,16,2,9147,1,1,139.0,1,38,37,9,9,123.7,1,0,0,1,0,1,22,0,5,8,4,12.0,5,8,4,11.4,16.2,0.3,-0.92,Graduate
4,1,1,8014,0,1,133.1,1,39,19,4,10,143.0,1,0,0,1,0,1,47,0,6,9,5,14.16666667,6,7,6,14.16666667,16.2,0.3,-0.92,Graduate
2,51,1,9991,0,1,127.0,1,37,37,8,4,100.1,0,0,0,1,0,0,31,0,5,5,5,14.0,5,5,5,13.8,8.9,1.4,3.51,Graduate
1,1,1,9070,1,1,126.0,1,19,37,7,5,119.4,0,0,0,1,0,1,21,0,6,7,5,13.8,6,6,6,12.83333333,16.2,0.3,-0.92,Graduate
1,1,1,8014,0,1,128.0,1,38,38,0,0,122.1,0,0,0,1,0,0,21,0,6,8,5,12.8,6,10,6,11.85714286,7.6,2.6,0.32,Graduate
2,39,1,9773,1,12,100.0,1,1,1,4,4,100.0,0,0,0,1,0,0,24,0,6,6,6,12.16666667,6,6,6,13.83333333,7.6,2.6,0.32,Graduate
1,17,1,9070,1,1,123.0,1,4,37,2,9,113.9,0,0,0,1,0,0,18,0,6,8,6,12.5,6,6,6,12.33333333,15.5,2.8,-4.06,Enrolled
1,39,1,8014,0,15,170.0,1,34,1,90,2,101.0,0,0,0,1,0,0,32,0,6,9,4,12.0,6,12,4,11.5,7.6,2.6,0.32,Graduate
1,18,2,8014,0,1,117.0,1,3,1,3,4,111.8,1,0,0,1,0,1,19,0,6,8,6,10.83333333,6,9,6,11.5,10.8,1.4,1.74,Graduate
1,39,1,9500,1,1,140.0,1,3,3,1,1,140.0,1,0,0,1,0,0,24,0,8,8,8,13.385,8,8,8,13.385,9.4,-0.8,-3.12,Graduate
1,17,4,9085,1,1,123.0,1,19,19,4,10,124.4,1,0,0,1,0,0,19,0,6,14,6,15.66666667,6,9,6,14.5,15.5,2.8,-4.06,Graduate
1,44,1,9003,1,39,150.0,1,19,37,6,6,150.0,0,0,1,1,0,1,19,0,6,9,6,14.33333333,6,7,6,13.83333333,13.9,-0.3,0.79,Graduate
1,44,1,9003,1,39,140.0,1,37,37,9,4,140.0,0,0,0,1,0,0,24,0,6,10,6,11.42857143,6,12,5,13.0,12.4,0.5,1.79,Enrolled
1,17,4,9238,1,1,123.0,1,19,19,191,144,116.0,1,0,0,1,0,1,18,0,6,9,6,11.66666667,6,8,6,11.66666667,8.9,1.4,3.51,Graduate
1,1,1,9070,1,1,130.0,1,38,37,3,6,135.6,1,0,0,1,0,1,19,0,6,9,5,12.0,6,10,2,11.33333333,8.9,1.4,3.51,Dropout
2,1,1,9500,1,1,137.0,1,3,38,2,4,121.0,0,0,0,1,0,1,19,0,8,8,7,14.72571429,8,8,7,14.72571429,10.8,1.4,1.74,Graduate
1,17,2,9773,1,1,126.0,1,19,38,9,8,118.7,1,0,0,1,0,1,18,0,6,6,6,14.16666667,6,6,6,13.66666667,12.4,0.5,1.79,Graduate
1,1,1,9238,1,1,125.0,1,1,1,3,3,125.7,1,0,0,1,0,0,18,0,6,10,6,11.57142857,6,8,6,12.33333333,12.4,0.5,1.79,Graduate
1,17,4,9556,1,1,112.0,1,1,1,4,10,107.1,1,0,0,1,0,0,20,0,7,7,7,12.5,8,8,8,13.1375,12.4,0.5,1.79,Graduate
1,1,1,9500,1,1,141.0,1,19,38,5,7,125.5,0,0,0,1,0,0,18,0,8,10,8,12.86,8,10,8,12.86,9.4,-0.8,-3.12,Graduate
1,17,4,9670,1,1,135.0,1,38,38,9,7,127.0,1,0,0,1,0,0,18,0,6,10,6,12.25,6,9,6,13.71428571,11.1,0.6,2.02,Graduate
1,1,2,9085,1,1,117.0,1,38,37,9,9,113.5,1,0,0,1,0,1,21,0,5,7,4,12.0,5,5,5,12.2,10.8,1.4,1.74,Graduate
1,1,1,9500,1,1,160.0,1,19,19,4,9,154.4,0,0,0,1,0,1,18,0,7,9,7,15.11666667,8,9,8,16.16888889,15.5,2.8,-4.06,Graduate
1,51,1,9670,1,1,136.0,1,19,19,5,5,122.0,0,0,1,0,0,0,18,0,5,6,2,12.5,5,6,4,10.25,9.4,-0.8,-3.12,Dropout
1,17,2,9238,1,1,143.0,1,1,11,4,3,128.0,1,0,0,1,0,0,19,0,6,11,0,0.0,6,0,0,0.0,9.4,-0.8,-3.12,Dropout
1,1,1,9670,1,1,119.0,1,1,19,4,10,115.5,1,0,0,1,0,0,19,0,6,8,4,11.0,6,9,4,11.0,10.8,1.4,1.74,Enrolled
1,17,4,9670,1,1,120.0,1,1,19,5,5,117.2,1,0,0,1,0,0,18,0,6,8,6,11.875,6,11,4,14.6,11.1,0.6,2.02,Graduate
1,39,1,9130,1,3,150.0,1,3,1,90,90,150.0,1,0,0,1,0,0,34,0,5,6,1,11.0,5,5,0,0.0,12.7,3.7,-1.7,Dropout
1,1,3,9085,1,1,142.0,1,11,11,90,90,155.3,0,0,0,1,0,0,19,0,5,5,5,15.2,5,6,5,13.2,7.6,2.6,0.32,Graduate
1,44,1,9130,1,39,120.0,1,37,37,7,8,120.0,1,0,1,0,0,0,19,0,6,7,5,11.6,6,12,2,11.0,12.4,0.5,1.79,Dropout
1,51,1,9238,1,1,160.0,1,3,19,2,1,116.1,0,0,1,1,0,0,26,0,6,6,6,14.83333333,6,7,6,15.14285714,11.1,0.6,2.02,Graduate
1,17,1,9853,1,1,133.1,1,34,34,0,0,118.9,1,0,0,1,0,0,21,0,6,12,3,11.33333333,6,10,3,11.33333333,7.6,2.6,0.32,Dropout
1,17,2,9147,1,1,142.0,1,19,19,4,8,127.3,0,0,0,1,0,1,18,0,5,5,5,11.2,5,5,5,11.8,11.1,0.6,2.02,Graduate
1,17,4,9853,1,1,121.0,1,38,38,5,7,113.7,1,0,0,1,0,1,20,0,6,8,5,13.4,6,9,5,13.66666667,9.4,-0.8,-3.12,Graduate
